NDVI,MNDWI,NDBI,Label
0.43123369362653746,-0.5688015218769816,0.12608101957214382,BarrenLand
-0.8,0.8672199170124482,0.45454545454545453,Water
0.7154150197628458,-0.4619188921859545,-0.18969298245614036,Forests
0.7442480019375152,-0.40646976090014064,-0.28584181396179253,Agriculture
-0.29333333333333333,0.84688995215311,-0.5362318840579711,Water
0.218562874251497,-0.5095191997418522,0.1792286362490547,BarrenLand
-0.31746031746031744,0.7925311203319502,-0.2647058823529412,Water
0.7215363511659808,-0.43820224719101125,-0.28126595201633486,Forests
-0.671957671957672,0.8847262247838616,-0.21568627450980393,Water
0.07242990654205607,0.4715549936788875,-0.37425149700598803,Water
0.7328385899814471,-0.4188191881918819,-0.2912442396313364,Forests
0.18386714116251482,-0.5482280431432974,0.2531803442254926,BarrenLand
0.24613555291319858,-0.5382395382395382,0.20816018133736305,BarrenLand
-0.005417118093174431,0.5215782983970407,-0.4058192955589586,Water
0.7043596730245232,-0.44334743770568874,-0.23953430765419867,Forests
0.14720812182741116,-0.3147410358565737,0.12190383681398738,Agriculture
0.335559265442404,-0.46287339971550495,0.0343995171997586,BarrenLand
-0.9714285714285714,0.8272727272727273,0.9,Water
0.6818962555822742,-0.44189920866305704,-0.1715721464465183,Forests
0.4204764971023825,-0.5117813383600377,0.04336513443191674,BarrenLand
0.5087463556851312,-0.4500587544065805,-0.0558530986993114,Agriculture
0.04844290657439446,0.3944223107569721,-0.33186813186813185,Water
0.5485047410649161,-0.4345132743362832,-0.13408119658119658,Agriculture
0.021897810218978103,0.47506561679790027,-0.3548387096774194,Water
-0.4957983193277311,0.8632478632478633,-0.30434782608695654,Water
0.22321428571428573,-0.5490263067987701,0.24663183942810007,BarrenLand
0.07204968944099378,-0.1847423854255622,0.09324927764644077,Infrastructure
0.5341614906832298,-0.5334153341533415,-0.027561102444097763,Agriculture
0.496,-0.543171114599686,0.02502606882168926,Agriculture
0.2170212765957447,-0.46219382321618746,0.15669755686604886,BarrenLand
0.37369660275815675,-0.5216595485051861,0.09964726631393298,BarrenLand
0.19340463458110516,-0.5265164644714038,0.24371646427562835,BarrenLand
-0.7252747252747253,0.8962536023054755,-0.16279069767441862,Water
0.17218760249262052,-0.4158767772511848,0.14436198228393585,BarrenLand
0.0040551500405515,-0.3861495844875346,0.33796791443850266,Infrastructure
0.191673894189072,-0.5533333333333333,0.2580993520518359,BarrenLand
0.6631708821714991,-0.412022817025011,-0.25249709639953544,Forests
-0.4913294797687861,0.8994082840236687,-0.4426229508196721,Water
0.03577512776831346,0.40433925049309666,-0.3362637362637363,Water
-0.5392670157068062,0.8707692307692307,-0.35384615384615387,Water
0.7075013491635186,-0.4839924670433145,-0.1447178002894356,Forests
0.44236960721184804,-0.5285895806861499,0.03572965992251399,BarrenLand
0.6993918331885317,-0.440337909186906,-0.1783132530120482,Forests
-0.6705882352941176,0.8703241895261845,-0.23529411764705882,Water
0.6072234762979684,-0.5119363395225465,-0.11076443057722309,Agriculture
-0.7211155378486056,0.8407494145199064,-0.014492753623188406,Water
-0.014366021236727046,-0.3587328767123288,0.33585858585858586,Infrastructure
0.11943793911007025,0.22788203753351208,-0.24804177545691905,Water
0.22043795620437956,-0.5274236584642751,0.2128060263653484,BarrenLand
0.7140930546190155,-0.39222275564090253,-0.27354709418837675,Forests
-0.7283950617283951,0.8902743142144638,-0.2,Water
0.29477196885428253,-0.5321404903909874,0.13947757516017742,BarrenLand
0.42562277580071173,-0.5575606720597387,0.11096316023080337,BarrenLand
0.4111147221319467,-0.5079754601226993,0.06200043205875999,BarrenLand
0.20943134535367544,-0.5485489072017198,0.24589218795041798,BarrenLand
0.13071683425235162,-0.3700787401574803,0.11026033690658499,BarrenLand
-0.6564885496183206,0.8483412322274881,-0.16883116883116883,Water
0.19666435024322446,-0.376303317535545,0.05850191361399672,BarrenLand
0.12715105162523901,-0.2924747866563227,0.1711775043936731,Infrastructure
0.021746880570409983,-0.27761877504293075,0.21800818553888132,Infrastructure
0.12131147540983607,-0.16888297872340424,0.01384083044982699,Infrastructure
0.2123327515997673,-0.4925591607709197,0.189578067275909,BarrenLand
-0.6564885496183206,0.8421052631578947,-0.15384615384615385,Water
0.5585751009915534,-0.43238587424633934,-0.12126816380449142,Agriculture
0.7144611605772183,-0.4333201424614167,-0.21312187703671517,Agriculture
0.6604774535809018,-0.38496844520940904,-0.21750405186385738,Forests
-0.20512820512820512,0.8064516129032258,-0.4418604651162791,Water
0.5824351297405189,-0.5313948588284871,-0.04343248223216636,Agriculture
0.4267125908916954,-0.568,0.1157495256166983,BarrenLand
-0.7486338797814208,0.8901734104046243,-0.09523809523809523,Water
0.6914921812880996,-0.3649557522123894,-0.2467278765383864,Agriculture
0.12740471869328493,-0.24717691342534504,0.12284665348771534,Infrastructure
0.5113636363636364,-0.5337588176016124,0.03513942416685559,Agriculture
0.5283624687834463,-0.4054468738013042,-0.07800704579768496,Agriculture
0.5341212352268395,-0.45686900958466453,-0.049009384775808136,Agriculture
0.6916666666666667,-0.4659400544959128,-0.20296296296296296,Forests
0.03647798742138365,-0.137620793068977,0.017585692995529062,Infrastructure
0.18230852211434737,-0.460639127045986,0.12372576454127523,BarrenLand
-0.3879781420765027,0.8244514106583072,-0.3333333333333333,Water
0.17872968980797638,-0.24563017479300828,0.00894187779433681,Infrastructure
0.23233301064859632,-0.49016018306636155,0.12237159600137884,BarrenLand
0.06321243523316063,-0.0625893112317805,-0.0493479928407057,Infrastructure
0.006578947368421052,-0.41179976162097737,0.3186752017812413,Infrastructure
0.7577092511013216,-0.252,-0.3929402637703646,Agriculture
0.0011025358324145535,0.5301507537688442,-0.4165366614664587,Water
0.12200208550573514,0.3106796116504854,-0.30900243309002434,Water
-0.25301204819277107,0.8382978723404255,-0.5308641975308642,Water
0.11786558595069234,-0.29526123936816523,0.1259572220755215,Infrastructure
0.13436866981769074,-0.18017699115044247,-0.003884075291305647,Infrastructure
0.6713197969543148,-0.4020526550647033,-0.25279429250891794,Forests
0.7248632730332352,-0.4396798170383076,-0.23904502870957994,Forests
-0.3283582089552239,0.8356164383561644,-0.42857142857142855,Water
0.03247863247863248,0.3684210526315789,-0.31877729257641924,Water
0.3273542600896861,-0.2875536480686695,-0.04092071611253197,Agriculture
0.6566479877738156,-0.4636150234741784,-0.13191785589975635,Forests
0.08347285338435781,-0.1181273816004355,-0.04885390136605696,Infrastructure
0.05564924114671164,-0.2503576537911302,0.16533333333333333,Infrastructure
-0.32,0.7704918032786885,-0.2911392405063291,Water
0.06639839034205232,-0.19443307408923455,0.10050914576654724,Infrastructure
0.06555740432612313,-0.22965755576500158,0.10005621135469364,Infrastructure
-0.18518518518518517,0.803030303030303,-0.43478260869565216,Water
-0.3333333333333333,0.875,-0.5172413793103449,Water
0.6814516129032258,-0.4541465555068012,-0.20317383986535226,Forests
0.19438877755511022,-0.5429477020602219,0.24057084607543322,BarrenLand
0.2111888111888112,-0.5724381625441696,0.26276958002270145,BarrenLand
0.26258503401360545,-0.551559633027523,0.20593268682258983,BarrenLand
0.6804360298336202,-0.4084615384615385,-0.23067226890756304,Agriculture
0.04878048780487805,-0.1878855860908581,0.07951070336391437,Infrastructure
0.2638788752703677,-0.5215036635871296,0.15334460275295822,BarrenLand
0.7131195335276967,-0.4398034398034398,-0.2512776831345826,Forests
0.7283516483516483,-0.5383806519453207,-0.14668999708369787,Forests
0.13938165230613278,-0.3654320987654321,0.19223859144807762,Infrastructure
0.3502195204322864,-0.5202661826981246,0.11391843971631206,BarrenLand
0.11897738446411013,0.298876404494382,-0.2917139614074915,Water
0.06265845708076784,-0.2530345471521942,0.15689655172413794,Infrastructure
0.20505344995140914,-0.4549469964664311,0.14097679251818496,BarrenLand
-0.7340425531914894,0.8847262247838616,-0.1111111111111111,Water
0.4572405929304447,-0.4537651190011705,-0.014285714285714285,Agriculture
0.6771122570408568,-0.2885283893395133,-0.3106013639181649,Forests
0.6895161290322581,-0.4288224956063269,-0.2144927536231884,Forests
0.2249099330931549,-0.5688765383088528,0.24826279216677194,Agriculture
0.21818181818181817,-0.5095438369459722,0.1839634610504948,BarrenLand
0.5035835533760845,-0.487120338331411,-0.01502419149477973,Agriculture
0.4646218194492855,-0.5421994884910486,0.06891203190782184,BarrenLand
-0.7252747252747253,0.8584070796460177,-0.02040816326530612,Water
-0.23684210526315788,0.7944664031620553,-0.38095238095238093,Water
0.03402854006586169,0.4377224199288256,-0.3305084745762712,Water
0.11042944785276074,0.2917139614074915,-0.27017543859649124,Water
-0.1375,0.8479087452471483,-0.550561797752809,Water
0.05735541156707463,-0.22363220303723735,0.14346811819595645,Infrastructure
0.19900703351261895,-0.5142065142065142,0.20253164556962025,BarrenLand
0.310790273556231,-0.5429122468659595,0.16363636363636364,BarrenLand
0.5800911321416053,-0.38373048479868527,-0.1447435246317928,Agriculture
0.15762273901808785,0.1912568306010929,-0.20430107526881722,Water
0.22813938198553582,-0.5625771414465565,0.257699185376515,BarrenLand
-0.6555555555555556,0.8774193548387097,-0.24,Water
-0.47560975609756095,0.8761609907120743,-0.36507936507936506,Water
0.1898487066861884,-0.4418604651162791,0.08893871449925261,BarrenLand
0.2297029702970297,-0.39208173690932313,0.13660062565172054,Agriculture
0.7046223224351748,-0.44994417566058803,-0.2164119066773934,Forests
0.17572982255294792,-0.4064582265504869,0.14380992080033347,BarrenLand
0.012684989429175475,0.5180722891566265,-0.4108983799705449,Water
0.012642986152919929,-0.19928293994622048,0.08809975603144483,Infrastructure
0.7178826895565092,-0.4250814332247557,-0.26346801346801346,Forests
0.08,-0.1575875486381323,0.06107891217119929,Infrastructure
0.2786020441806792,-0.5590008613264428,0.16673828964331758,BarrenLand
0.6628056628056628,-0.43702290076335876,-0.1254355400696864,Forests
-0.6475095785440613,0.8439716312056738,-0.16455696202531644,Water
-0.03176341730558598,0.5144654088050314,-0.3921259842519685,Water
-0.6854838709677419,0.8709677419354839,-0.2,Water
-0.7371428571428571,0.9005847953216374,-0.15,Water
-0.6684491978609626,0.8917378917378918,-0.24,Water
-0.5392670157068062,0.8944099378881988,-0.4426229508196721,Water
-0.2975609756097561,0.8163934426229508,-0.44,Water
-0.023622047244094488,-0.23710098373820518,0.21658440276406712,Infrastructure
-0.7237569060773481,0.8888888888888888,-0.13636363636363635,Water
0.05864197530864197,-0.18951392681594756,0.028328611898016998,Infrastructure
-0.2247191011235955,0.796875,-0.45263157894736844,Water
0.046870614650575355,-0.1901904513435951,0.10033767486734202,Infrastructure
0.4161849710982659,-0.4964992389649924,0.054256916148402314,BarrenLand
0.6705698672911787,-0.41482194417709334,-0.18559556786703602,Forests
0.3463892288861689,-0.5021505376344086,0.11894273127753303,BarrenLand
-0.7189189189189189,0.8823529411764706,-0.13043478260869565,Water
0.043683589138134596,0.5125827814569537,-0.41214057507987223,Water
0.6741214057507987,-0.42443890274314217,-0.18955732122587968,Forests
0.17217146872803935,-0.44732915547597735,0.1849499144881505,BarrenLand
0.5750258709899966,-0.471667346106808,-0.11692759295499021,Agriculture
-0.6898395721925134,0.8728323699421965,-0.13725490196078433,Water
0.7740112994350282,-0.49146385760988015,-0.23252336448598132,Agriculture
0.6968656075568914,-0.43912290825158684,-0.22618678250077567,Forests
0.041639127561136816,-0.1636568848758465,0.13358988455195162,Infrastructure
0.4598244429439568,-0.5384615384615384,0.056307289393278045,BarrenLand
0.728253055355859,-0.5054993400791905,-0.168408262454435,Forests
0.698314837648993,-0.4108937070333157,-0.21529411764705883,Forests
-0.9753086419753086,0.75,0.9333333333333333,Water
0.16337719298245615,-0.4941356450790413,0.15993665874901028,BarrenLand
0.033185840707964605,-0.2881939014855356,0.19029042045947117,Infrastructure
0.24624889673433362,-0.5508137432188065,0.20584926884139482,BarrenLand
0.11168831168831168,0.2996845425867508,-0.3169230769230769,Water
0.18158347676419967,-0.3493087557603687,0.032076136764187524,Agriculture
0.6989755713159969,-0.44751381215469616,-0.19877675840978593,Forests
0.2423076923076923,-0.5208959300737503,0.17916137229987295,BarrenLand
0.7148025324088031,-0.4946646341463415,-0.1837669094693028,Forests
0.24306025727826674,-0.5343317321277197,0.1931443638760712,BarrenLand
0.04477611940298507,-0.3166345536287733,0.16477272727272727,Infrastructure
0.7048441607209913,-0.4586815227483751,-0.18198385837021608,Forests
-0.7616580310880829,0.8929577464788733,-0.09523809523809523,Water
0.44677769732078204,-0.5595690747782003,0.10383494056963445,BarrenLand
0.14580801944106925,-0.3655970541820095,0.15841142347166443,BarrenLand
0.2697519815903861,-0.486544415336985,0.11384725196288366,BarrenLand
0.20357370772176134,-0.43668370244179444,0.14583333333333334,BarrenLand
-0.01772984829098885,-0.10499738812467352,0.08293515358361775,Infrastructure
-0.027765535478184222,-0.33752620545073375,0.2688100762346702,Infrastructure
0.003271537622682661,0.5221674876847291,-0.40672782874617736,Water
0.6479750778816199,-0.4917431192660551,-0.13094601817210047,Forests
0.4650638617580766,-0.45266385588348024,-0.014304291287386216,Agriculture
0.4445705637533106,-0.5471571906354515,0.09568924680246328,BarrenLand
-0.6972111553784861,0.8743961352657005,-0.1875,Water
-0.9607843137254902,0.8378378378378378,0.8947368421052632,Water
0.16762268961121735,-0.44419642857142855,0.17104072398190046,BarrenLand
0.7166900420757363,-0.45,-0.23761375126390294,Forests
0.6650943396226415,-0.44668587896253603,-0.16887417218543047,Forests
0.14247491638795987,-0.18446601941747573,0.06666666666666667,Infrastructure
0.7214137214137214,-0.44021447721179624,-0.21300908291825374,Forests
-0.664,0.8551401869158879,-0.1506849315068493,Water
0.07229612492770388,-0.2920035938903863,0.07554225878833208,BarrenLand
0.15273775216138327,-0.4771420750068437,0.14857386121753938,BarrenLand
0.4099113882507384,-0.4909868622059273,0.06364428945074106,BarrenLand
0.2255083179297597,-0.5591630591630592,0.23946085460281044,BarrenLand
0.6834830684174154,-0.4050179211469534,-0.21678321678321677,Forests
0.2473416551086454,-0.5679832226494232,0.24888641425389754,BarrenLand
0.17559681697612733,-0.48316881802075423,0.13874854255732608,BarrenLand
0.14614830813534918,-0.38181818181818183,0.19351570415400202,BarrenLand
0.19128586609989373,-0.25163398692810457,0.012334801762114538,Agriculture
0.20908004778972522,-0.5039032989171494,0.19201596806387225,BarrenLand
-0.7142857142857143,0.8869778869778869,-0.19298245614035087,Water
0.12220309810671257,0.3898989898989899,-0.3668763102725367,Water
0.21434820647419073,-0.5307532826537664,0.22953094643352762,BarrenLand
-0.7157894736842105,0.8911174785100286,-0.17391304347826086,Water
0.47481420313790257,-0.5596985323284411,0.04797441364605544,Agriculture
0.14417989417989419,-0.40522273425499233,0.1386606920587503,BarrenLand
0.5746348414677592,-0.4729355985776373,-0.08492881688757978,Agriculture
0.08089500860585198,-0.4023068857042992,0.2299202942979767,Infrastructure
-0.4797687861271676,0.9044776119402985,-0.47540983606557374,Water
0.7125435540069687,-0.4446831364124597,-0.18755662941709453,Forests
0.08546384222059898,-0.3593835993395707,0.2487360970677452,Infrastructure
0.16981132075471697,-0.4124137931034483,0.10662824207492795,BarrenLand
0.2,-0.23809523809523808,-0.023625963690624224,Infrastructure
0.22314814814814815,-0.5409009009009009,0.23619543220583983,BarrenLand
0.09626512361914781,-0.10836608646827625,-0.027106949236076885,Infrastructure
0.0721336370539104,-0.24822695035460993,0.15651135005973715,Infrastructure
-0.3488372093023256,0.8969957081545065,-0.5555555555555556,Water
0.6767830045523521,-0.45539033457249073,-0.1705508474576271,Forests
0.7030971876112495,-0.47989276139410186,-0.18181818181818182,Forests
